numero_de_cliente,Predicted
13484314,0
12980082,0
19306209,0
31033555,0
12433090,0
56100134,0
23985854,0
16243176,0
13260057,0
25556260,0
34080353,0
33776963,0
50583261,0
30491529,0
37440393,0
51466621,0
28279094,0
46918575,0
37140346,0
36023959,0
50467151,0
5017976,0
20520102,0
19759079,0
34321467,0
21349159,0
13046539,0
8727723,0
13830674,0
40544425,0
8010092,0
47364546,0
35835759,0
14070240,0
30459947,0
40959712,0
40029037,0
7363904,0
35420789,0
38563585,0
14977305,0
35823327,0
42515161,0
8212960,0
33891452,0
5604260,0
45009787,0
30213973,0
5978675,0
27603168,0
27206149,0
31702931,0
32807559,0
21336982,0
13288608,0
15720201,0
31538933,0
4766454,0
7970596,0
19311453,0
56079512,0
5300041,0
51586529,0
28593788,0
52194107,0
13438198,0
31183723,0
57272315,0
45548328,0
42815074,0
8009577,0
16010713,0
8649808,0
32176080,0
29665611,0
15105621,0
20071951,0
44734335,0
18352579,0
14683177,0
5126132,0
46732900,0
16551064,0
18788412,0
44614352,0
51411630,0
46097205,0
5186629,0
35776656,0
30868718,0
29025518,0
31112855,0
15716346,0
37269632,0
27125077,0
8020657,0
39446831,0
44710308,0
16993620,0
28409455,0
44517314,0
33485527,0
20799848,0
9596323,0
9189810,0
6329324,0
7827396,0
16104173,0
41151157,0
32138688,0
59992359,0
13044268,0
21836426,0
32318014,0
16028928,0
20863877,0
9111641,0
24730816,0
4720860,0
43929871,0
32339163,0
50766335,0
53569329,0
50534780,0
24762088,0
40581496,0
5657350,0
34812303,0
41125557,0
40868339,0
32299095,0
38623865,0
55954744,0
36918735,0
28264919,0
23758066,0
33235905,0
45589599,0
16569238,0
8815100,0
39541531,0
40172548,0
13303738,0
40968238,0
35032183,0
15670397,0
17916928,0
45596153,0
30988589,0
31298397,0
5845402,0
15000192,0
17495204,0
49912842,0
24420308,0
15359043,0
23935858,0
24027951,0
25704053,0
6490331,0
18876251,0
23320115,0
5945271,0
7120729,0
7337543,0
18653958,0
35828567,0
13320982,0
45585289,0
33808187,0
22726194,0
24604493,0
5452468,0
24360470,0
6518913,0
5182432,0
37986967,0
19039328,0
5148179,0
58834821,0
25000943,0
30671803,0
29576735,0
18871953,0
43858905,0
44096397,0
4728613,0
5046232,0
30233350,0
38842527,0
20524368,0
24481361,0
29569582,0
50373334,0
57150201,0
14678838,0
35063244,0
36888525,0
31488721,0
26794598,0
18276295,0
14813135,0
27018515,0
34639468,0
24197983,0
18047078,0
25242469,0
6633999,0
19588670,0
12603995,0
20360343,0
26978334,0
17883040,0
5730448,0
33369235,0
14349967,0
25568940,0
25187670,0
19579132,0
17588506,0
23332129,0
39542574,0
20058995,0
5713930,0
46269836,0
32869671,0
37962742,0
16151699,0
21510492,0
44952635,0
14473862,0
18966522,0
23374987,0
38085227,0
33047743,0
6590233,0
13360441,0
8644725,0
29439605,0
8321813,0
4851114,0
31519880,0
41421802,0
27891114,0
36056025,0
57204438,0
5315582,0
52101210,0
36985688,0
24394565,0
21672733,0
51423493,0
19123419,0
28940362,0
30337547,0
57969312,0
29080028,0
14244168,0
30763950,0
19879883,0
15821655,0
15402903,0
46599929,0
29079663,0
26414339,0
8950681,0
27116246,0
19416706,0
18234000,0
53457206,0
14613898,0
33675078,0
42940762,0
34808131,0
25830157,0
46947650,0
30359319,0
24816952,0
18291777,0
56117422,0
7024273,0
13062225,0
24039788,0
44348199,0
25214373,0
8512882,0
57097002,0
7081541,0
39675319,0
38217664,0
18870002,0
33520402,0
16667177,0
39187847,0
44287120,0
18938882,0
7120641,0
29943494,0
36125369,0
26535532,0
50127115,0
33838906,0
41917734,0
7294550,0
7570957,0
30444556,0
36478576,0
6541275,0
43695722,0
13616697,0
17563288,0
17726098,0
42742198,0
21707357,0
31569567,0
4845606,0
19127981,0
56545589,0
5229289,0
25389897,0
25129264,0
35100362,0
6942299,0
25290701,0
49718943,0
18192518,0
22967513,0
34231529,0
44902593,0
49932078,0
23422117,0
27333057,0
31061132,0
56289952,0
18872098,0
5119779,0
28140563,0
50780066,0
5711740,0
47519854,0
43838359,0
7284396,0
51375219,0
13170371,0
40702283,0
25762509,0
19105817,0
29230149,0
12656724,0
18160028,0
30468332,0
8011936,0
55445479,0
25023811,0
46158520,0
31936602,0
7333980,0
19370625,0
6576369,0
28813467,0
13275517,0
6083388,0
35003444,0
26241834,0
14941830,0
17704858,0
22261254,0
40776381,0
7661133,0
35183916,0
31559891,0
28157961,0
29418691,0
20817152,0
24737696,0
18543619,0
8818204,0
56763387,0
30643579,0
29327591,0
44493982,0
21149972,0
22942518,0
60686702,0
15127087,0
22852540,0
29294306,0
43201687,0
13642983,0
31284313,0
32735971,0
28802766,0
6375886,0
24466919,0
40551324,0
14134617,0
56788428,0
35446267,0
28047185,0
28371237,0
17291852,0
13384050,0
34998172,0
31679567,0
14548126,0
41702711,0
53588298,0
34097751,0
7866144,0
14372319,0
24732246,0
39321839,0
6248023,0
35856587,0
30565885,0
24382156,0
31635101,0
36055777,0
25059210,0
31120982,0
46491639,0
27961310,0
11210080,0
21657365,0
4898203,0
6908693,0
5172907,0
26966810,0
51530250,0
38780232,0
32583906,0
17691487,0
31833448,0
55791343,0
40068197,0
31283003,0
19341006,0
15771092,0
32116113,0
41841199,0
5171182,0
20621415,0
26215944,0
30079396,0
23120621,0
43852908,0
46729149,0
35847002,0
21136756,0
19132985,0
37560666,0
30862520,0
27844109,0
15978408,0
20532043,0
28666717,0
15926538,0
26850201,0
27294089,0
26511584,0
43354865,0
24607286,0
42082351,0
51139166,0
15051962,0
26052685,0
36740553,0
7032155,0
24169432,0
37544710,0
36898352,0
15836587,0
57257939,0
18843698,0
18204739,0
6228667,0
22051299,0
14525708,0
35905496,0
19448778,0
15832657,0
13551069,0
30886403,0
19615370,0
53814257,0
59532993,0
56503260,0
26482084,0
15015601,0
40241886,0
32589262,0
22386309,0
45242296,0
46773223,0
24813629,0
35835413,0
24838284,0
30426417,0
22999503,0
34518134,0
18390774,0
21419995,0
28532825,0
34654055,0
20703040,0
33741055,0
13848471,0
18448501,0
31821472,0
19809471,0
15164560,0
5534366,0
27392264,0
22502623,0
26257662,0
15509783,0
34593541,0
21295862,0
32664626,0
13566165,0
21516628,0
30413389,0
44077152,0
34681984,0
41644849,0
17570461,0
42417807,0
25346251,0
20618258,0
22956171,0
56925091,0
46305163,0
22575853,0
56666911,0
9112178,0
27378258,0
24121247,0
21496286,0
50686258,0
13710354,0
24826346,0
17612882,0
40636703,0
43401584,0
30943664,0
32159128,0
5583435,0
20358668,0
55642234,0
19799226,0
30839109,0
51607351,0
31109848,0
14835554,0
19286028,0
56699374,0
5097471,0
18838319,0
31986827,0
44291101,0
30357355,0
17707079,0
36606731,0
23835202,0
38118754,0
31354220,0
19029913,0
24030417,0
25782719,0
43172951,0
22435870,0
16931112,0
30216844,0
26022862,0
22935076,0
40177352,0
56427711,0
33808514,0
27636243,0
38335499,0
37190762,0
20899179,0
12570855,0
55718521,0
35012234,0
19499901,0
29131154,0
51115438,0
7707440,0
21300059,0
32958911,0
13289466,0
4938045,0
14853706,0
24829095,0
34945689,0
8748262,0
31571530,0
7408354,0
47808114,0
12795318,0
22388684,0
16125265,0
46064998,0
30312163,0
50728629,0
18632269,0
42968273,0
51925997,0
41564666,0
31643856,0
46889446,0
6573250,0
30533875,0
21738961,0
8924754,0
26463637,0
12771716,0
5794220,0
14634614,0
20367348,0
16031014,0
14369234,0
22797870,0
18807485,0
5081571,0
30614055,0
21647513,0
7915696,0
37019639,0
43015787,0
30766733,0
14794119,0
27104739,0
20762627,0
34658082,0
20287323,0
5087647,0
34146879,0
34423936,0
8425219,0
41089362,0
52040335,0
18307277,0
40387644,0
56781143,0
39867317,0
7715539,0
40077999,0
18572506,0
15595187,0
13649115,0
28837248,0
4580267,0
44102373,0
24693117,0
51821853,0
31025167,0
33372115,0
8021442,0
20881281,0
39657814,0
6637228,0
46310595,0
31962379,0
16817622,0
43635566,0
27805908,0
21517900,0
20010564,0
22528764,0
31128318,0
43162000,0
46057681,0
31673485,0
28782999,0
36760427,0
59704439,0
21603958,0
18471322,0
42709513,0
25277406,0
18986826,0
53025677,0
30822301,0
46949183,0
19393543,0
14366338,0
28040578,0
25280601,0
18662726,0
47055570,0
6746182,0
34056181,0
28373144,0
13140595,0
32890418,0
6416704,0
40179833,0
24139581,0
7994855,0
28029002,0
32353234,0
17639202,0
33013826,0
12565018,0
15267956,0
28481539,0
22383349,0
6965421,0
26204569,0
23567167,0
29366026,0
34130571,0
31038861,0
34381063,0
38344864,0
51259313,0
13854148,0
15932268,0
40769407,0
23948004,0
15183246,0
32941331,0
23124737,0
18843409,0
15897226,0
23409641,0
34518834,0
37938348,0
14466957,0
23111963,0
55918986,0
33309428,0
30207178,0
32254073,0
26556927,0
7823707,0
7407418,0
6944919,0
13621045,0
4842578,0
25007324,0
56800118,0
13546539,0
28253613,0
34776998,0
13749496,0
8534348,0
16018775,0
8108238,0
18859855,0
40716421,0
5346128,0
15816607,0
25299086,0
6376771,0
30267707,0
6026842,0
17902954,0
28110249,0
39374043,0
6690425,0
30602673,0
51009908,0
33335761,0
7841090,0
24000028,0
39810288,0
39366994,0
47177612,0
26712511,0
35337389,0
18772261,0
34527527,0
32820263,0
45822702,0
52195555,0
53390752,0
36296033,0
35145108,0
24580642,0
5038764,0
9012985,0
13846593,0
45545551,0
12550117,0
25634838,0
22384248,0
50677575,0
30921711,0
40781951,0
26338130,0
8131794,0
20004444,0
40514140,0
7241740,0
21813408,0
20899603,0
30842043,0
27818537,0
17671909,0
19072111,0
34142321,0
21125490,0
58129134,0
19445068,0
22220395,0
46848988,0
23348239,0
51020178,0
32080415,0
31565784,0
28155561,0
20630548,0
24381845,0
39469080,0
12502016,0
19564656,0
5571408,0
21865882,0
22864550,0
16000302,0
36569456,0
18433934,0
8155591,0
31336081,0
38006285,0
26496366,0
31067333,0
31186233,0
36971762,0
22807869,0
14287572,0
33630854,0
30269532,0
47005898,0
45975550,0
5154469,0
6214273,0
5116223,0
31437576,0
28262830,0
31037852,0
55791968,0
8392640,0
5176768,0
7656129,0
34347548,0
13149894,0
21213162,0
21139935,0
15178713,0
6807848,0
32848999,0
27850876,0
29949526,0
51876847,0
28944195,0
23804458,0
17676496,0
5743087,0
32661493,0
50447790,0
7860772,0
14489403,0
27487972,0
39794520,0
15118218,0
47389933,0
21754079,0
6187883,0
28669242,0
13375596,0
5767698,0
37017871,0
34939440,0
4803248,0
56801271,0
28476832,0
26160172,0
34099023,0
5801408,0
6215093,0
27465990,0
9045828,0
44645337,0
26423280,0
28694290,0
42446046,0
43526365,0
6383985,0
6635328,0
43913041,0
26337238,0
7653659,0
20599927,0
23863966,0
56477150,0
8419982,0
14802705,0
33510669,0
39450739,0
22899472,0
49773393,0
15583391,0
39078539,0
19079465,0
6284390,0
5767246,0
53513708,0
31153608,0
36655626,0
39807728,0
5694443,0
35474111,0
46200149,0
22503559,0
20791017,0
43176922,0
31274414,0
50978888,0
17768277,0
21739043,0
56660581,0
20901749,0
42717046,0
20395993,0
22646693,0
38300690,0
28713985,0
51028057,0
15265672,0
23632374,0
31482391,0
5640247,0
23921209,0
44573021,0
35260621,0
23281144,0
13634296,0
33174971,0
34560517,0
31635107,0
42923336,0
42592426,0
36234995,0
46691965,0
40537796,0
6782813,0
32660843,0
16676043,0
14205539,0
16078701,0
32303914,0
22797043,0
21794926,0
26266332,0
31667632,0
27210934,0
21309631,0
8799448,0
35430418,0
39750940,0
21391090,0
22556174,0
16002137,0
14158745,0
56238932,0
25194343,0
39933332,0
14341950,0
27207965,0
25362518,0
23017872,0
24862094,0
28938672,0
34026126,0
50946404,0
22504533,0
29572039,0
14515083,0
14123376,0
15758676,0
6243379,0
31174069,0
24672273,0
32859596,0
13516000,0
6269323,0
22950787,0
46263195,0
5109563,0
6785373,0
38967760,0
21333649,0
37482908,0
6764519,0
15772257,0
14948089,0
31540432,0
22001972,0
9071733,0
6813070,0
47519681,0
34549097,0
50491100,0
22038032,0
42724159,0
7235730,0
30393150,0
34484114,0
27782167,0
52794248,0
17715216,0
40460469,0
36845130,0
36077152,0
30276359,0
22363790,0
47488409,0
33377220,0
5211398,0
49508629,0
43630320,0
35549767,0
28686628,0
40697935,0
21578080,0
16586778,0
30787185,0
46036679,0
22292944,0
19660971,0
20926055,0
21700282,0
7177849,0
27116102,0
59885303,0
36219234,0
31566526,0
37934484,0
9038109,0
7843779,0
20589148,0
24931749,0
29564342,0
17685022,0
30008450,0
39404517,0
23413917,0
6249267,0
41174405,0
20326564,0
30555191,0
14334947,0
44298468,0
30653774,0
27343726,0
51491511,0
37374127,0
38304337,0
21503923,0
25202479,0
33516893,0
19094815,0
7977347,0
34992360,0
5066064,0
41082460,0
41916053,0
6301643,0
5073092,0
17558300,0
32002497,0
56762680,0
15968296,0
27003441,0
31453598,0
35331401,0
13758502,0
45585270,0
38568108,0
20784288,0
35381101,0
43271764,0
39939656,0
34243590,0
22405940,0
15768157,0
22129958,0
21705522,0
8044191,0
22522682,0
27127324,0
32437394,0
6636292,0
19024745,0
15065637,0
58905130,0
15212114,0
28337032,0
14191920,0
35600004,0
37441477,0
5198187,0
28874250,0
26672352,0
46877125,0
19451552,0
31031280,0
35064193,0
39871433,0
5114514,0
24607063,0
45873361,0
23983233,0
37354819,0
57082865,0
6845252,0
28837896,0
25212312,0
38799116,0
20556513,0
21474625,0
32978279,0
8895691,0
6711379,0
14869941,0
58043074,0
18639450,0
21108987,0
29938650,0
44339154,0
23789523,0
6898028,0
18069248,0
26243355,0
5230436,0
14389193,0
20632269,0
25116164,0
31754993,0
32220932,0
19421405,0
51850297,0
15554542,0
40526857,0
29622851,0
18612430,0
31989714,0
21045313,0
38078400,0
25693853,0
37339234,0
20865514,0
43104672,0
40749351,0
6016129,0
14986768,0
23020329,0
38590970,0
18719068,0
31345113,0
33431470,0
34750398,0
20667125,0
44036387,0
31655587,0
37671910,0
15907327,0
26165245,0
43201910,0
8668252,0
41167437,0
23848578,0
49945483,0
40398623,0
16528705,0
50526210,0
6729623,0
24426902,0
15326471,0
19111911,0
37972441,0
50380691,0
52721593,0
38387699,0
15291848,0
21425993,0
31760152,0
47102788,0
21256105,0
14198281,0
6957429,0
40269623,0
19437318,0
30188250,0
33152722,0
46616969,0
31821322,0
38808098,0
21976899,0
50089921,0
21115352,0
39347550,0
4631501,0
39501268,0
55946337,0
5602209,0
56613847,0
53831407,0
5133348,0
35839139,0
51993108,0
50218708,0
16152000,0
17921493,0
28827827,0
36490749,0
35201974,0
43401647,0
15908291,0
51712780,0
27224751,0
18885616,0
5261396,0
25490007,0
6173718,0
36874686,0
6693830,0
6213113,0
14614967,0
32687691,0
47097102,0
12687471,0
39108962,0
38850421,0
36801874,0
17478104,0
32376064,0
32896299,0
17556832,0
27388937,0
25310940,0
33656646,0
25327200,0
35227198,0
31300534,0
21251094,0
6847294,0
30316197,0
35526089,0
14421049,0
30373877,0
50603119,0
32607735,0
19320142,0
60157149,0
50582796,0
26191371,0
49771760,0
41724979,0
14107716,0
12489180,0
41471355,0
8315272,0
23175294,0
26796655,0
18775139,0
18550590,0
37311264,0
29850531,0
29957773,0
55408399,0
20228713,0
47526281,0
23691266,0
22400499,0
26304669,0
20557622,0
8654184,0
18769223,0
21474709,0
5954786,0
26658648,0
39173462,0
33381286,0
5072596,0
36538247,0
42538802,0
31360849,0
5834099,0
24615730,0
19903857,0
5714844,0
35545604,0
25471742,0
31277393,0
19329589,0
42731319,0
37917400,0
53757448,0
35306837,0
35785779,0
23169435,0
4698269,0
8548947,0
42592643,0
29350506,0
18592867,0
34208093,0
18902050,0
41039756,0
20585457,0
18940343,0
21075573,0
14622984,0
34583036,0
34368544,0
44925322,0
5258500,0
28840066,0
20853145,0
20693361,0
29860088,0
14831469,0
23078646,0
18717265,0
51257102,0
41273359,0
17511735,0
22978197,0
55472682,0
8997491,0
19002455,0
16349091,0
32911561,0
15190632,0
46725869,0
21803066,0
7255180,0
51611131,0
42091537,0
27078261,0
57229335,0
28433959,0
15885081,0
5497553,0
7129180,0
35286030,0
18686326,0
57079289,0
8585113,0
25059838,0
34709579,0
14608259,0
7341941,0
19169666,0
51265612,0
60527580,0
20476446,0
49241456,0
34714022,0
4775002,0
6426330,0
15168320,0
46455058,0
20249413,0
53387739,0
41309173,0
49598410,0
7245859,0
26809561,0
31773673,0
26436566,0
52901175,0
12710747,0
26111458,0
22148006,0
43079869,0
43613371,0
23549860,0
13606544,0
60116647,0
21688127,0
25661648,0
21576821,0
43124916,0
18934207,0
14728604,0
16437737,0
26153009,0
30697681,0
28750519,0
23857259,0
21397627,0
38652661,0
28000605,0
33840002,0
27835329,0
8697969,0
16131891,0
20477150,0
6694987,0
39126263,0
8917456,0
43340778,0
26005499,0
18437710,0
36318961,0
40079350,0
7130443,0
32860334,0
34176825,0
34449848,0
44373077,0
35160621,0
14449119,0
8010409,0
19187445,0
56092506,0
25284070,0
17578817,0
32375181,0
45829564,0
13272665,0
24003871,0
28372996,0
9156094,0
16927245,0
22477358,0
17864756,0
21191212,0
31780060,0
18208239,0
42098615,0
38901636,0
35637643,0
25757919,0
24231272,0
40864713,0
20274260,0
13700820,0
42142603,0
50199217,0
33100465,0
5372690,0
36749836,0
19517657,0
18902000,0
27794975,0
34554737,0
55901415,0
37560213,0
33414112,0
15065223,0
12441321,0
34501672,0
37381366,0
25150131,0
19061847,0
33135117,0
6402281,0
7720387,0
24687959,0
6021536,0
32171839,0
35805112,0
16572499,0
48692516,0
46110158,0
19262029,0
23867789,0
21973899,0
53691688,0
26855799,0
22141538,0
60157516,0
16017967,0
23505906,0
35484343,0
7380385,0
6807251,0
43737370,0
30911143,0
53597274,0
37339086,0
27364787,0
28693593,0
40928519,0
22541648,0
50598862,0
39216982,0
29393144,0
15175665,0
39307036,0
19538502,0
14712768,0
14849870,0
42741595,0
51456059,0
47700922,0
8090859,0
7944272,0
31190528,0
30194285,0
50524171,0
41284785,0
20764326,0
34662600,0
24671189,0
26687937,0
33261789,0
25652660,0
15601257,0
19497058,0
49915814,0
6933911,0
23841133,0
28490244,0
33600459,0
39177505,0
42697380,0
20579242,0
39156180,0
56444568,0
24829666,0
7120660,0
8011713,0
28902779,0
14598753,0
28096401,0
19556833,0
23919849,0
30591570,0
19994102,0
32504948,0
16174667,0
6467538,0
19795845,0
57177744,0
5068945,0
14985027,0
52380771,0
24469486,0
19647016,0
29249089,0
13823279,0
14683067,0
14637083,0
51946320,0
22679828,0
55841376,0
44746339,0
26091779,0
18679270,0
22675150,0
37225624,0
57231930,0
36608656,0
56582418,0
29548445,0
35833003,0
56747399,0
18853691,0
18931534,0
5319330,0
29695528,0
8312062,0
56114528,0
14492457,0
39338085,0
56503228,0
22653667,0
44214295,0
27538046,0
28321352,0
6243367,0
23456112,0
21114064,0
36743531,0
19533397,0
36770241,0
13750630,0
14737671,0
29682507,0
21828487,0
37070144,0
13517263,0
8046691,0
33001184,0
4876253,0
49944604,0
39183345,0
19809882,0
25591798,0
45659682,0
31522314,0
20206072,0
18341960,0
25174472,0
35752550,0
39038936,0
12595064,0
56324478,0
37647958,0
17741681,0
21957632,0
34489586,0
34614860,0
19110033,0
37566738,0
13291857,0
20547091,0
30282189,0
20728961,0
29063650,0
51471211,0
4847928,0
52099560,0
32708253,0
47020560,0
18307051,0
43296444,0
6498383,0
15364070,0
29795883,0
14746848,0
26090199,0
44478468,0
31582969,0
40982514,0
22573375,0
17810318,0
40230935,0
36596549,0
5622051,0
30691988,0
50659181,0
19069783,0
14514989,0
18141703,0
29285657,0
14289592,0
28698186,0
56384130,0
27363983,0
37476502,0
40277958,0
20823420,0
39248380,0
39735449,0
16729497,0
17672339,0
12544440,0
7172763,0
50234029,0
46877816,0
38152557,0
4953643,0
30995494,0
15853590,0
32676240,0
20491840,0
40950155,0
8531690,0
23075652,0
33390054,0
34264067,0
6412796,0
4682090,0
18225809,0
53428262,0
31259115,0
51155917,0
43550577,0
16234756,0
18592546,0
18263461,0
19025524,0
42312969,0
25789121,0
50111224,0
41833844,0
13292843,0
8170787,0
15172797,0
19961935,0
22514721,0
18726017,0
43128897,0
14143643,0
14158528,0
56770760,0
9038567,0
6675339,0
5500921,0
29340632,0
39806835,0
32923678,0
23769256,0
28720011,0
36225162,0
33745066,0
37910363,0
33636766,0
19095443,0
23551890,0
24782467,0
45932624,0
36597702,0
53456848,0
27071381,0
28671184,0
31348578,0
47278727,0
32149115,0
51308162,0
33531118,0
9202486,0
27206341,0
31556294,0
14339886,0
39085441,0
8879386,0
6895244,0
34481660,0
20683226,0
46210567,0
22955813,0
17057637,0
39631808,0
23377899,0
31840130,0
15121680,0
7331077,0
39224274,0
47408717,0
19479811,0
31665800,0
26232890,0
6841950,0
6433267,0
32957774,0
20958134,0
28686235,0
10904941,0
29859564,0
41964977,0
33496881,0
25342161,0
31727809,0
13811781,0
5064789,0
32946313,0
13366463,0
42141249,0
13720863,0
44245211,0
36424565,0
40667600,0
49904746,0
21244085,0
7725209,0
29535590,0
39362253,0
21640840,0
40266051,0
37548593,0
14107712,0
31742644,0
13540090,0
35606799,0
22910075,0
22262084,0
15957206,0
27133202,0
16010537,0
22155581,0
19251367,0
60240281,0
38550761,0
39854396,0
19314371,0
20169453,0
7115731,0
8582807,0
26662327,0
12641192,0
41951280,0
19375111,0
7759254,0
18212844,0
7071937,0
34666957,0
8227638,0
31674986,0
29485796,0
56648784,0
18910262,0
24570105,0
5179577,0
17697315,0
22533140,0
20741066,0
13582394,0
24560278,0
21193666,0
38334983,0
59828290,0
13692944,0
27980919,0
35063294,0
24741262,0
27372654,0
51213389,0
26921662,0
7368374,0
39954035,0
37650660,0
32250366,0
46413928,0
6484965,0
30475080,0
13546037,0
13994031,0
5211417,0
5488279,0
6645462,0
26485421,0
12612192,0
32032867,0
52372540,0
30106760,0
40031893,0
8611056,0
34349663,0
15625947,0
5788603,0
13538648,0
17621857,0
20491404,0
39596496,0
28529831,0
12506650,0
31176045,0
40951974,0
7288638,0
6977654,0
21777578,0
8518461,0
38926759,0
16323594,0
23393949,0
34035133,0
60955854,0
35347552,0
17307955,0
41712616,0
25241426,0
19744936,0
20079315,0
6267988,0
34566665,0
49954183,0
44388521,0
32494361,0
19512326,0
14311354,0
32553137,0
42358135,0
37474347,0
43264972,0
4915903,0
8547804,0
23512683,0
16530490,0
21407498,0
5291879,0
14350338,0
14699837,0
30293078,0
57910099,0
42257909,0
18695280,0
13878053,0
8813881,0
29303555,0
34714568,0
30311566,0
22563036,0
14796909,0
8370872,0
25156967,0
36255705,0
34189724,0
35535667,0
49902120,0
17237753,0
34457020,0
12506414,0
27492499,0
21105783,0
5819773,0
21836322,0
20311783,0
52124530,0
14267418,0
31458980,0
22983931,0
19616303,0
33378295,0
34687390,0
14049166,0
36116127,0
30916797,0
19856365,0
37121974,0
46692383,0
18763663,0
25669819,0
23389991,0
25771761,0
33402325,0
8069286,0
32037840,0
15136298,0
24472480,0
18369559,0
36222178,0
20420997,0
13522742,0
27664366,0
40311014,0
45894924,0
32309868,0
33381264,0
21235531,0
36162082,0
30089861,0
5693343,0
37617777,0
22945999,0
18528574,0
7758758,0
5230514,0
4748192,0
14400669,0
17448774,0
23078197,0
25988129,0
15349207,0
21098387,0
27372779,0
31583761,0
26178911,0
34206733,0
51092250,0
21478624,0
4625318,0
30185070,0
6645610,0
50311014,0
34388945,0
26550593,0
43197908,0
12877506,0
12494514,0
19545269,0
40983761,0
29071611,0
41105981,0
19555916,0
47896760,0
15418495,0
56897756,0
17495216,0
5365490,0
26232743,0
36590756,0
47292748,0
8337961,0
39438901,0
8388104,0
33631404,0
36969116,0
19352334,0
5619563,0
6801119,0
32579162,0
47430764,0
35794425,0
27526755,0
43305473,0
52892495,0
33374318,0
31440781,0
24697192,0
23594732,0
28128537,0
24176014,0
8278054,0
6914106,0
20723567,0
23520248,0
43356986,0
36436459,0
8082380,0
40065269,0
31043781,0
4941513,0
7939968,0
43707911,0
31797458,0
40218686,0
22152524,0
23440885,0
8572063,0
44625052,0
23584713,0
40131563,0
21156281,0
13017558,0
5009211,0
35284937,0
39209213,0
5175961,0
9066132,0
18901890,0
50727112,0
42980969,0
41000317,0
37932181,0
42837307,0
43123119,0
50237614,0
29150528,0
40930951,0
25405297,0
31338368,0
46098120,0
22927922,0
15078669,0
13944315,0
38128226,0
8336126,0
56491033,0
37857697,0
8203359,0
15827335,0
5075844,0
5461858,0
56060094,0
5524875,0
45391063,0
19335894,0
44390570,0
5485832,0
13993786,0
32744095,0
8004327,0
15473099,0
21706923,0
24223320,0
33275518,0
5844850,0
20914061,0
22836825,0
24375769,0
31509296,0
34672747,0
19484734,0
34164105,0
40958301,0
17972764,0
42921237,0
35420886,0
42973036,0
41593490,0
8487472,0
12485199,0
28290583,0
32839813,0
5307540,0
24263683,0
19003718,0
47485296,0
28479977,0
26568780,0
4905868,0
39377160,0
52119767,0
26790240,0
18750911,0
57153478,0
20854490,0
43630144,0
39777204,0
19461480,0
5861579,0
28058627,0
21310703,0
42027922,0
21492475,0
25730264,0
15870331,0
30759580,0
22511966,0
7421128,0
29073754,0
39750208,0
27655969,0
30391410,0
6840989,0
36399879,0
29519232,0
31372328,0
7010556,0
44407503,0
44121122,0
7725840,0
13890123,0
20570446,0
7470894,0
40255364,0
5045594,0
33780802,0
30092431,0
6523145,0
4768631,0
4572294,0
17740380,0
34236374,0
45725524,0
8402976,0
24597610,0
33779181,0
31740881,0
18544904,0
33745239,0
14819406,0
38284360,0
22202029,0
13944500,0
36953141,0
25013227,0
21123910,0
21371049,0
15487547,0
37501704,0
20008563,0
19449862,0
6501248,0
21743664,0
25540838,0
15758579,0
7715162,0
33626798,0
18655592,0
22517674,0
40006421,0
7372355,0
6690265,0
29877483,0
19758467,0
16041388,0
30545210,0
37767511,0
45398481,0
22378354,0
35926048,0
29115154,0
43132843,0
30733228,0
4935459,0
46490803,0
38258263,0
6325912,0
21557091,0
45571686,0
7990642,0
27664847,0
4694222,0
23602161,0
12605252,0
5032742,0
19876503,0
8182314,0
6394207,0
6044416,0
14947432,0
22420715,0
24989888,0
40216354,0
30856199,0
12625047,0
6335906,0
36928885,0
31513945,0
5707216,0
31598243,0
29250041,0
36989091,0
21257877,0
34392489,0
36071966,0
14321881,0
28415455,0
22719104,0
40269262,0
13580635,0
59595218,0
12403826,0
39413125,0
15786372,0
20610372,0
51220778,0
28737252,0
44014053,0
24519623,0
42770818,0
39509402,0
56481008,0
53828272,0
13273582,0
25987755,0
17739664,0
20433824,0
14776052,0
5409551,0
35850810,0
8707965,0
55798952,0
42307474,0
30098984,0
35243553,0
47820306,0
35150508,0
28833007,0
29382773,0
8035803,0
8314663,0
46713444,0
15035604,0
44777020,0
40824774,0
53648730,0
37383731,0
12437595,0
21168153,0
20679814,0
14871119,0
30220096,0
21540476,0
7368110,0
12660192,0
14595112,0
33641199,0
16193796,0
36683747,0
45983913,0
31854359,0
8477102,0
5562144,0
19579597,0
53569863,0
35231778,0
16100425,0
29386214,0
7701481,0
20592666,0
8062610,0
36057756,0
7260863,0
34697622,0
16160539,0
23518925,0
7358381,0
43124794,0
30358935,0
8857294,0
17996417,0
21855898,0
33543929,0
14712036,0
41454054,0
40998856,0
38674712,0
26125184,0
35359911,0
23351754,0
16330028,0
26638448,0
47582440,0
36734037,0
19711682,0
18689304,0
21180958,0
27682402,0
27839651,0
23096478,0
42190682,0
42436524,0
4708137,0
31646467,0
18793081,0
19138351,0
36387155,0
23887949,0
29079849,0
6564837,0
21808702,0
55768787,0
12981433,0
20513140,0
58024095,0
37940180,0
15246157,0
39751603,0
14015123,0
32642817,0
29030277,0
19436975,0
25398436,0
56416307,0
26604060,0
46872883,0
36927798,0
28106555,0
31360265,0
